Profile_URL,scholar_id,name,affiliation,total_cites,h_index,i10_index,fields
https://scholar.google.com/citations?hl=en&user=Jkgly20AAAAJ,"""Jkgly20AAAAJ""",Jing Yuan,California Department of Water Resources,484,11,12,"Ecosystem Science, Landscape Ecology, Geospatial Analysis, Remote Sensing of Environment"
https://scholar.google.com/citations?hl=en&user=R89PYbAAAAAJ,"""R89PYbAAAAAJ""",Jaime Burbano-Girón,The Nature Conservancy,483,7,4,"Systematic Conservation Planning, Spatial Conservation Prioritization, Spatial Analysis and Modelling, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=gR8z6twAAAAJ,"""gR8z6twAAAAJ""",Hila Shamon,Smithsonian's National Zoo and Conservation Biology Institute,484,12,14,"Landscape Ecology, Wildlife Management, Conservation Biology"
https://scholar.google.com/citations?hl=en&user=FFZfYKEAAAAJ,"""FFZfYKEAAAAJ""",Katherine A. Parys,USDA-ARS Pollinator Health in Southern Crop Ecosystems Research Unit,481,14,21,"Insect Ecology, Pollinator Biodiversity, Community Ecology, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=2BxLf2kAAAAJ,"""2BxLf2kAAAAJ""",Christopher Baillie,East Carolina University,481,12,15,"Marine Ecology, Landscape Ecology, Restoration Ecology"
https://scholar.google.com/citations?hl=en&user=sbSQCGwAAAAJ,"""sbSQCGwAAAAJ""",Julia Camara Assis,Wageningen University and Research,479,10,11,"landscape ecology, spatial planning, ecosystem services, sustainable agriculture, biodiversity conservation"
https://scholar.google.com/citations?hl=en&user=njkl-KcAAAAJ,"""njkl-KcAAAAJ""",Luciano Elsinor Lopes,"Environmental Sciences Department, Federal University of São Carlos, BR",479,10,10,"Plant-pollinator interaction, landscape ecology, ecological modeling"
https://scholar.google.com/citations?hl=en&user=XNqQ244AAAAJ,"""XNqQ244AAAAJ""",Bryan Stevens,"Research Wildlife Biologist, U.S. Forest Service, Pacific Northwest Research Station",479,13,16,"Wildlife Management, Quantitative Ecology, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=qdD1AHgAAAAJ,"""qdD1AHgAAAAJ""",Mieczyslaw Kunz,Nicolaus Copernicus University (UMK),478,12,18,"GIS, remote sensing, land use/cover, landscape ecology, light pollution"
https://scholar.google.com/citations?hl=en&user=jCFxDooAAAAJ,"""jCFxDooAAAAJ""",Rajesh Thapa,"University of New England, Australia",477,11,12,"Floodplain, Biodiversity, Landscape Ecology, Vegetation, GIS/RS"
https://scholar.google.com/citations?hl=en&user=AJIH0OwAAAAJ,"""AJIH0OwAAAAJ""",Rogerio Bobrowski,Adjunct Professor at Midwestern State University (Universidade Estadual do Centro-Oeste,477,11,14,"Arboriculture, Urban Forestry, Urban Forest, Urban Ecology, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=IkFac90AAAAJ,"""IkFac90AAAAJ""",Philip Greenwood,"PhD Physical Geography, Basel University",476,10,12,"Geomorphology, Ecology, Landscape Ecology, Hydrology, Earth surface processes"
https://scholar.google.com/citations?hl=en&user=WTGOxsQAAAAJ,"""WTGOxsQAAAAJ""",Dipanjan Naha,Conservation Biologist,476,11,12,"Conservation Biology, Population Ecology, Human-wildlife conflicts, Landscape Ecology, Movement Ecology"
https://scholar.google.com/citations?hl=en&user=CyKED50AAAAJ,"""CyKED50AAAAJ""",Mesfin Sahle Achemo,IGES,474,11,14,"Remote sensing and GIS, Ecosystem services, Landscape ecology, Scenarios and models, Sustainability"
https://scholar.google.com/citations?hl=en&user=OaMuBG0AAAAJ,"""OaMuBG0AAAAJ""",Leonardo Marotta,Entropia Snc,470,8,8,"Environmental Impact & Sustainability assessment, Integrated Coastal Zone Management, Landscape Ecology, Theoretical Ecology, Theoretical Physical Geography"
https://scholar.google.com/citations?hl=en&user=LTchp2AAAAAJ,"""LTchp2AAAAAJ""","Lance Jay Roberts, PhD",Point Blue Conservation Science,469,10,11,"landscape ecology, monitoring, survey design, occupancy, species distributions"
https://scholar.google.com/citations?hl=en&user=vZcaiDQAAAAJ,"""vZcaiDQAAAAJ""",Eric Le Tortorec,"Postdoctoral researcher, University of Jyväskylä",469,9,7,"Ecosystem services, Landscape ecology, Remote sensing, Conservation biology"
https://scholar.google.com/citations?hl=en&user=XZvGS0QAAAAJ,"""XZvGS0QAAAAJ""",Ozge Ozden,"Near East University, Nicosia",469,13,17,"Nature conservation, biodiversity, landscape ecology, agriculture, urban green spaces"
https://scholar.google.com/citations?hl=en&user=Wcu27acAAAAJ,"""Wcu27acAAAAJ""",Sarah N Sells,"U.S. Geological Survey, Montana Cooperative Wildlife Research Unit, University of Montana",468,9,9,"wildlife biology, animal behavior, landscape ecology, CRU Program"
https://scholar.google.com/citations?hl=en&user=cZjI_toAAAAJ,"""cZjI_toAAAAJ""",Victor Danneyrolles,Université du Québec à Chicoutimi,465,11,12,"global change ecology, forest ecology, fire ecology, landscape ecology, historical ecology"
https://scholar.google.com/citations?hl=en&user=0cr4OK0AAAAJ,"""0cr4OK0AAAAJ""",Heba Bedair (https://orcid.org/0000-0001-9824-2443),"Botany Department, Faculty of Science, Tanta University, Egypt",465,12,14,"Environmental Science, Spatial Ecology, Biodiversity, Conservation Biology, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=xpOe1dMAAAAJ,"""xpOe1dMAAAAJ""",Julie Crabot,CSIC,464,11,11,"community ecology, landscape ecology, freshwater"
https://scholar.google.com/citations?hl=en&user=9ec_f8kAAAAJ,"""9ec_f8kAAAAJ""",Catherine G Haase,Austin Peay State Univeristy,463,12,14,"Thermal ecology, animal behavior, landscape ecology, ecophysiology"
https://scholar.google.com/citations?hl=en&user=RvYhRBQAAAAJ,"""RvYhRBQAAAAJ""",Melanie Davis,"AUL, Oregon Cooperative Fish and Wildlife Research Unit",460,12,15,"Landscape Ecology, Aquatic Ecology, Community Ecology, Climate Change, CRU Program"
https://scholar.google.com/citations?hl=en&user=MGqR--EAAAAJ,"""MGqR--EAAAAJ""",Tuo Shi,Shenyang Normal University,460,10,10,"landscape ecology, urban ecology"
https://scholar.google.com/citations?hl=en&user=fgv2_2gAAAAJ,"""fgv2_2gAAAAJ""",Diógenes Costa,"Professor of Biogeography, Federal University of Rio Grande do Norte",458,9,9,"Ecosystems services, Biogeography, Landscape Ecology, Wetlands, Solar saltworks"
https://scholar.google.com/citations?hl=en&user=5AFFQmcAAAAJ,"""5AFFQmcAAAAJ""",Iara Lacher,Smithsonian Conservation Biology Institute,459,10,10,"Landscape Ecology, Biodiversity, Ecosystem function, Climate change, Sustainable Land use"
https://scholar.google.com/citations?hl=en&user=Yy5EqiEAAAAJ,"""Yy5EqiEAAAAJ""",Takeshi Sasaki,VisionTech Inc.,457,11,11,"Urban Forestry, Forest Ecology, Landscape Ecology, LiDAR, Remote Sensing"
https://scholar.google.com/citations?hl=en&user=1WgjABYAAAAJ,"""1WgjABYAAAAJ""",Allison Moody,"Ecologist, Parks Canada",456,10,10,"Conservation Biology, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=kyabX1YAAAAJ,"""kyabX1YAAAAJ""",Philip Bloch,Environmental Scientist,455,6,5,"Conservation Biology, Landscape Ecology, Conservation Planning"
https://scholar.google.com/citations?hl=en&user=ji82IuEAAAAJ,"""ji82IuEAAAAJ""",Nefta Votsi,Institute for Environmental Research & Sustainable Development,455,12,15,"Landscape Ecology, Biodiversity Conservation, Soundscape Ecology, Environmental Policy"
https://scholar.google.com/citations?hl=en&user=0NBHTxIAAAAJ,"""0NBHTxIAAAAJ""",Lars Rød-Eriksen,"Researcher, Norwegian Institute for Nature Research",455,9,9,"landscape ecology, road ecology, remote sensing"
https://scholar.google.com/citations?hl=en&user=0EOs1d4AAAAJ,"""0EOs1d4AAAAJ""",Julia Tiede,"Postdoctoral fellow, University of Münster",455,5,5,"trophic interactions, molecular diet analysis, biodiversity, landscape ecology, agroecology"
https://scholar.google.com/citations?hl=en&user=3jNPExQAAAAJ,"""3jNPExQAAAAJ""",Nathan Gill,Texas Tech University,453,12,13,"Landscape ecology, forest dynamics, GIScience, pyrogeography"
https://scholar.google.com/citations?hl=en&user=ygRCiO8AAAAJ,"""ygRCiO8AAAAJ""",Kirk R. Sherrill,GIS Analyst - United States Geological Survey,451,11,11,"GIS, Natural Resource Management, Remote Sensing, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=vt_P4zkAAAAJ,"""vt_P4zkAAAAJ""",Thomas Delattre,INRA Avignon,450,10,10,"Ecology, Evolution, Behavioural Ecology, Landscape Ecology, Dispersal"
https://scholar.google.com/citations?hl=en&user=lBcCg4sAAAAJ,"""lBcCg4sAAAAJ""",Maciej Pietrzak,"Jan Amos Komensky University of Applied Sciences in Leszno, mpietrzak@me.com",450,11,11,"landscape ecology, complex physical gepgraphy"
https://scholar.google.com/citations?hl=en&user=rk9J8ukAAAAJ,"""rk9J8ukAAAAJ""",David Cunillera-Montcusí,Marie Sklodowska Curie Actions Fellow at Institute of Aquatic Ecology-Centre for Ecological Research,447,11,12,"Landscape Ecology, Metacommunities, Dispersal, Simulation"
https://scholar.google.com/citations?hl=en&user=IYuCgRQAAAAJ,"""IYuCgRQAAAAJ""",Wilson Salls,"Research Scientist, U.S. Environmental Protection",446,10,10,"remote sensing, water quality, landscape ecology, physical geography, biogeochemistry"
https://scholar.google.com/citations?hl=en&user=Klr9F5UAAAAJ,"""Klr9F5UAAAAJ""",Katherine J Turo,Rutgers University,444,12,12,"pollinator ecology, applied conservation, landscape ecology, urban biodiversity"
https://scholar.google.com/citations?hl=en&user=2hDKXwEAAAAJ,"""2hDKXwEAAAAJ""",Dominic A.W. Henry,"Honorary Research Associate. Centre for Statistics in Ecology, the Environment and Conservation",443,11,14,"Ecology, Biology, Zoology, Conservation Biology, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=EFVTICAAAAAJ,"""EFVTICAAAAAJ""",Tutilo Mudumba,"Ecologist, CABI",442,10,10,Landscape Ecology
https://scholar.google.com/citations?hl=en&user=yyrDy8EAAAAJ,"""yyrDy8EAAAAJ""",Ariane A. Rodrigues,University of Vermont,439,5,5,"climate change, land systems, landscape ecology, ecosystem services, remote sensing"
https://scholar.google.com/citations?hl=en&user=Xbepn-YAAAAJ,"""Xbepn-YAAAAJ""",María Fernanda Tapia-Armijos,Universidad Técnica Particular de Loja,438,5,4,"Landscape Ecology, Conservation, Biodiversity"
https://scholar.google.com/citations?hl=en&user=bzqosUEAAAAJ,"""bzqosUEAAAAJ""",Christa Hainz-Renetzeder,Universität für Bodenkultur,437,7,6,"Geographic Information System, landscape ecology, vegetation ecology, ecosystem services, biodiversity"
https://scholar.google.com/citations?hl=en&user=_RX4TiEAAAAJ,"""_RX4TiEAAAAJ""",Harrison Henry Jones,The Institute For Bird Populations,436,9,9,"bird-habitat relationships, foraging ecology, landscape ecology, population ecology, bird conservation"
https://scholar.google.com/citations?hl=en&user=ZVbKKywAAAAJ,"""ZVbKKywAAAAJ""",felix stumpf,Agroscope,434,9,9,"soil, land use, terrain, landscape ecology"
https://scholar.google.com/citations?hl=en&user=pPr4-VoAAAAJ,"""pPr4-VoAAAAJ""",Peter Stubkjær Andersen,"Associate Professor, University of Copenhagen",433,10,10,"Landscape Ecology, Landscape management, participatory landscape planning"
https://scholar.google.com/citations?hl=en&user=EboSj5kAAAAJ,"""EboSj5kAAAAJ""",Tammy L Wilson,Massachusetts Cooperative Fish and Wildlife Research Unit,432,12,12,"CRU Program, Landscape Ecology, Population Ecology, Spatial Ecology, Biometrics"
https://scholar.google.com/citations?hl=en&user=ITaPtEQAAAAJ,"""ITaPtEQAAAAJ""",Azadeh Karimi,"Ferdowsi University of Mashhad, University of Queensland",431,9,9,"Land Use Planning, Protected Areas, Landscape Ecology, Public Participation GIS, Environmental Management"
https://scholar.google.com/citations?hl=en&user=h_LEDh4AAAAJ,"""h_LEDh4AAAAJ""",Amy JS Davis,University of Konstanz,431,12,13,"invasive species, nature conservation, predictive ecology, machine learning, landscape ecology"
https://scholar.google.com/citations?hl=en&user=qaB6gp8AAAAJ,"""qaB6gp8AAAAJ""",Brian W. Kielstra,"Environmental Scientist, Ecometrix Inc.",430,7,7,"Aquatic Ecology, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=bltXp9kAAAAJ,"""bltXp9kAAAAJ""",Candelaria Estavillo,"Postdoc, UNMdP",430,6,4,"Ecology, Conservation Biology, Landscape ecology, Mammals"
https://scholar.google.com/citations?hl=en&user=aah-HVcAAAAJ,"""aah-HVcAAAAJ""",Natasha Tigreros,Professor (Assistant),429,11,12,"Physiology, Nutritional Ecology, Life-history theory, Trophic interactions, Landscape ecology"
https://scholar.google.com/citations?hl=en&user=e3y7_o8AAAAJ,"""e3y7_o8AAAAJ""",Jessica Neumann,University of Reading,429,12,13,"Landscape ecology, conservation biology, seasonal flood forecasting, hydrology, GIS"
https://scholar.google.com/citations?hl=en&user=-n1HQ2AAAAAJ,"""-n1HQ2AAAAAJ""",Olga Heim,Leibniz-institute for zoo and wildlife research,428,9,9,"Bat ecology, Landscape ecology, Bioacoustics, Bat diet, Agrochemicals"
https://scholar.google.com/citations?hl=en&user=JFHtSG8AAAAJ,"""JFHtSG8AAAAJ""",Rafael Magalhães Rabelo,Mamirauá Institute for Sustainable Development,427,11,13,"Community Ecology, Landscape Ecology, Species Distribution Modelling, Biodiversity"
https://scholar.google.com/citations?hl=en&user=0dnTo5gAAAAJ,"""0dnTo5gAAAAJ""",A. Lexine Long,Unknown affiliation,425,9,9,"Landscape ecology, wetlands, invasive species, restoration ecology"
https://scholar.google.com/citations?hl=en&user=43qwd1IAAAAJ,"""43qwd1IAAAAJ""",Mmoto Leonard Masubelele,"Landscape Ecologist, Cape Research Centre-SANParks, University of Cape Town",423,8,8,"Vegetation ecology, landscape ecology, climate change, invasion biology, ecosystems"
https://scholar.google.com/citations?hl=en&user=WnylJDQAAAAJ,"""WnylJDQAAAAJ""",Ignacio Minoli,"Biologist, Data Analyst, Developer & Researcher",422,13,16,"GIS Spatial Analysis, Biogeography, Landscape Ecology, R programming, Bash-Shell"
https://scholar.google.com/citations?hl=en&user=ubGp7M4AAAAJ,"""ubGp7M4AAAAJ""",Shahindokht Barghjelveh,"Associate Professor, Shahid Beheshti University",422,13,16,"Urban Studies, Environmental Analysis, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=P4MCfcoAAAAJ,"""P4MCfcoAAAAJ""",Kim Ballare,"Research Ecologist, US Forest Service, Rocky Mountain Research Station",418,11,11,"landscape ecology, native bees, community ecology, conservation genomics, eDNA"
https://scholar.google.com/citations?hl=en&user=1iLyRxoAAAAJ,"""1iLyRxoAAAAJ""",Kirk Stueve,Ceres Imaging,416,10,10,"Landscape Ecology, Remote  Sensing, and GIScience"
https://scholar.google.com/citations?hl=en&user=Q-HQOqgAAAAJ,"""Q-HQOqgAAAAJ""",A. Carolina Monmany-Garzia,Instituto de Ecología Regional (Universidad Nacional de Tucumán-CONICET),415,11,13,"landscape ecology, herbivore-parasitoid interactions, insect community ecology, ecosystem services, plastic pollution"
https://scholar.google.com/citations?hl=en&user=UvBuT5wAAAAJ,"""UvBuT5wAAAAJ""",Hemanta Kafley,"Associate Professor, Tarleton State University",414,8,8,"Conservation Biology, Wildlife Biology, Population Dynamics, Landscape ecology, Protected Area"
https://scholar.google.com/citations?hl=en&user=6biF7S0AAAAJ,"""6biF7S0AAAAJ""",Daryl R. Trumbo,Colorado State University Pueblo,414,12,14,"landscape genomics, conservation genomics, ecological niche modeling, landscape ecology"
https://scholar.google.com/citations?hl=en&user=UCiXwc8AAAAJ,"""UCiXwc8AAAAJ""",Sophie Taddeo,University of San Diego,414,11,12,"wetlands, restoration ecology, landscape ecology, remote sensing, biodiversity"
https://scholar.google.com/citations?hl=en&user=paAzXAUAAAAJ,"""paAzXAUAAAAJ""",Nathalia Pérez-Cárdenas,Ph.D. Candidate University of Zurich,409,6,5,"Human-Forest Interaction, Secondary Succession, Landscape Ecology, Forest Management Legacy"
https://scholar.google.com/citations?hl=en&user=0PF4zrwAAAAJ,"""0PF4zrwAAAAJ""",Dongwook Ko,"Professor of Forestry, Kookmin University",407,12,13,"landscape ecology, ecological modeling, spatial analysis"
https://scholar.google.com/citations?hl=en&user=dxt7WqoAAAAJ,"""dxt7WqoAAAAJ""",Vincent S. Jansen,Washington Department of Fish and Wildlife,408,9,9,"Remote Sensing, Landscape Ecology, Rangeland Ecology and Management, Wildlife"
https://scholar.google.com/citations?hl=en&user=xp9Py88AAAAJ,"""xp9Py88AAAAJ""",Richard Pither,"Research Scientist, Environment & Climate Change Canada",407,9,9,"Landscape ecology, conservation biology"
https://scholar.google.com/citations?hl=en&user=1FLkGEQAAAAJ,"""1FLkGEQAAAAJ""",Dante Gideon Vergara,"Researcher at the School of Environmental Science and Management, University of the Philippines Los",406,6,5,"GIS/RS, spatial modelling, systems analysis, landscape ecology, big data"
https://scholar.google.com/citations?hl=en&user=LCKu6xQAAAAJ,"""LCKu6xQAAAAJ""",Hung Ming Tu (凃宏明),National Chung Hsing University,405,12,12,"Horticultural therapy, leisure and tourism, landscape design and planning, landscape ecology, cultural heritage"
https://scholar.google.com/citations?hl=en&user=otIqQ0cAAAAJ,"""otIqQ0cAAAAJ""",Tobias Ludwig,"Institute for Terrestrial and Aquatic Wildlife Research (ITAW), TiHo Hannover",403,11,12,"Conservation Biology, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=yMC96ggAAAAJ,"""yMC96ggAAAAJ""",Ryan J. Burke,"DPhil Student, University of Oxford",402,9,9,"Landscape Ecology, Biogeochemistry, Conservation Biology, Ecosystem Ecology"
https://scholar.google.com/citations?hl=en&user=mUJku-AAAAAJ,"""mUJku-AAAAAJ""",Prayoto Tonoto,Hiroshima University,402,7,7,Landscape ecology
https://scholar.google.com/citations?hl=en&user=O-Qi3i4AAAAJ,"""O-Qi3i4AAAAJ""",Andrea Santos Garcia,UCLouvain,399,11,12,"Landscape ecology, Land use science, Data science"
https://scholar.google.com/citations?hl=en&user=u6hAkCMAAAAJ,"""u6hAkCMAAAAJ""",ChongFeng Gong,"Postdoctoral Research Associate, Southern University and A&M college",397,7,5,"Geospatial data mining, Machine learning, GIS, Remote sensing, Landscape Ecology"
